Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Business Management (2 years accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMTQ3&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Business with Entrepreneurship (2 years accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMDMw&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Business with Events Management (2 years accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMTUy&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Business with Marketing (2 years accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMTU3&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Business with Tourism Management (2 years accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMTU4&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) International Business Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTczMDkx&year=2026,"Anglia Ruskin University, Cambridge",24 Month(s),Sep,,"speed
Faster Offer TAT, assignment
Uni has own English Test, dictionary
English Proficiency Exam Waiver","54 in US News Ranking, 76 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),Law,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",LLB (Hons) Law Accelerated Route,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=NjI3NTQ=&year=2026,University of South Wales,24 Month(s),Sep,,"speed
Faster Offer TAT, dictionary
English Proficiency Exam Waiver, restore_page
Higher Backlog Acceptance","90 in US News Ranking, 99 in Webometrics Ranking of United Kingdom National",,No application fee
UG + PG (Accelerated Degree),Arts,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BA (Hons) Liberal Arts (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MDY5&year=2026,"St. Mary's University Twickenham, London",24 Month(s),Sep,,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",124 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Without Maths, Scholarship Available",BSc (Hons) Sports Performance Analysis and Talent Identification,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg1NjAx&year=2026,"St. Mary's University Twickenham, London",24 Month(s),,Sep,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",124 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),Law,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Scholarship Available",LLB Law (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTY3NjE3&year=2026,University of Law (Birmingham),24 Month(s),Sep,,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",154 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),Law,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Scholarship Available",LLB Law (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTY3NzA2&year=2026,University of Law (Manchester),24 Month(s),Sep,,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",154 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),Law,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Scholarship Available",LLB Law (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTY3ODYy&year=2026,University of Law (Leeds),24 Month(s),Sep,,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",154 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),Law,"PTE, TOEFL iBT, IELTS, Without English Proficiency, Without GRE, Without GMAT, Scholarship Available",LLB Law (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTY3OTE4&year=2026,"University of Law (London, Bloomsbury)",24 Month(s),Sep,,"assignment
Uni has own English Test, paid
Scholarship Available, assignment_turned_in
MOI Acceptable",154 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",BSc (Hons) Accounting and Finance (accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTE1Njg0&year=2026,BPP University,24 Month(s),,"Sep, Jan","dictionary
English Proficiency Exam Waiver, savings
Affordable University, assignment_turned_in
MOI Acceptable",160 in Webometrics Ranking of United Kingdom National,,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Accounting and Business Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjY4&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Accounting and Financial Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjY5&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Business Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjcw&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Education,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Physical Education (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjc0&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),"Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Scholarship Available",(BA) Hons Sports Events Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTY2NjU3&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Sports Journalism (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjc2&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Sports Management (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjc3&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BA) Hons Sports Media and Communications (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjc4&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BSc) Hons Computer Science (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjcx&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BSc) Hons Cyber Security (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcwOTUx&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),"Health, Personal Services","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)","(BSc) Hons Health, Exercise and Sport (Accelerated)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcwOTYz&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BSc) Hons Sports and Exercise Science (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTUwMjc1&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
UG + PG (Accelerated Degree),Personal Services,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Application Fee Waiver (upto 100%)",(BSc) Hons Sports Coaching (Accelerated),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcwOTU3&year=2026,(NAVITAS) University Academy 92,24 Month(s),"Sep, Jan, Apr",,"speed
Faster Offer TAT, how_to_reg
High Offer Acceptance Rate, dictionary
English Proficiency Exam Waiver",,,No application fee
PhD,,,PhD Materials Science and Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTc5Mjgz&year=2026,Sheffield Hallam University,48 Month(s),"Oct, Feb, May",,"paid
Scholarship Available, dictionary
English Proficiency Exam Waiver, mintmark
Low Tuition Deposit","82 in US News Ranking, 67 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Media and Communications,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTgwMDc5&year=2026,Sheffield Hallam University,48 Month(s),"Oct, Feb, May",,"paid
Scholarship Available, dictionary
English Proficiency Exam Waiver, mintmark
Low Tuition Deposit","82 in US News Ranking, 67 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,"PhD Sheffield Business School (Management, Finance, Service Sector)",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA4NTcw&year=2026,Sheffield Hallam University,48 Month(s),"Oct, Feb, May",,"paid
Scholarship Available, dictionary
English Proficiency Exam Waiver, mintmark
Low Tuition Deposit","82 in US News Ranking, 67 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,Clinical MD Professional Doctorate in General Internal Medicine,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcxMDkw&year=2026,University of Hertfordshire,27 Month(s),Sep,,"assignment_turned_in
MOI Acceptable, paid
Scholarship Available, mintmark
Low Tuition Deposit","76 in US News Ranking, 59 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Accounting and Finance,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxMTQw&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Aerospace Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcyNjQ4&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Cellular and Molecular Medicine,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTU2Njk0&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Chemistry,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTU5Njk2&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Civil Engineering,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTU5Njk4&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Computer Science,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTU5Njk5&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Earth Sciences,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTU2Njcz&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD History,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTc1NzQw&year=2026,University of Bristol,48 Month(s),"Sep, Jan",,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Innovation and Entrepreneurship,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjEyODg3&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Management,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTgyMTE5&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Mathematics,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTcyNjQ5&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Physics,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYxMTMw&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,"PhD Physiology, Pharmacology and Neuroscience",https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTYzMjAz&year=2026,University of Bristol,48 Month(s),"Sep, Jan",,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Technology Enhanced Chemical Synthesis,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg4MDY0&year=2026,University of Bristol,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), assignment_turned_in
MOI Acceptable, voice_over_off
No Interview Required","11 in US News Ranking, 54 in QS World Ranking, 12 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,DFA Creative Writing,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjAzNDU2&year=2026,University of Glasgow,36 Month(s),Sep,,"attractions
Major City, mintmark
Low Tuition Deposit, voice_over_off
No Interview Required","7 in US News Ranking, 78 in QS World Ranking, 11 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD Biochemistry and Biotechnology,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTQ4NjY5&year=2026,University of Glasgow,48 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), mintmark
Low Tuition Deposit, voice_over_off
No Interview Required","7 in US News Ranking, 78 in QS World Ranking, 11 in Webometrics Ranking of United Kingdom National",,No application fee
PhD,,,PhD History,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjExMzM1&year=2026,University of Glasgow,36 Month(s),Sep,,"workspace_premium
Russel Group Universities (UK), mintmark
Low Tuition Deposit, voice_over_off
No Interview Required","7 in US News Ranking, 78 in QS World Ranking, 11 in Webometrics Ranking of United Kingdom National",,No application fee
